"user_id","signup_time","purchase_time","purchase_value","device_id","source","browser","sex","age","ip_address","class"
241277,2015-02-26 21:59:04,2015-06-08 17:07:55,42,"BFXEDPZNZJJMY","SEO","IE","M",27,1551768540.56674,0
262359,2015-02-06 15:51:49,2015-03-04 21:39:41,23,"EYXOUFXOBTEZY","Direct","Chrome","M",29,565934997.427802,0
40805,2015-06-29 04:25:54,2015-10-15 10:13:46,43,"SVCZFJIFPPBAA","Direct","Safari","F",28,133818874.699555,0
15756,2015-05-20 22:51:54,2015-07-31 15:24:57,22,"HDTLTAKLSJFWU","Direct","FireFox","M",52,3483030799.96999,0
215557,2015-01-17 11:02:51,2015-03-29 08:02:23,23,"UVJAYCFQWIIRO","Ads","IE","M",35,2070905108.95689,0
151703,2015-01-08 06:28:54,2015-01-08 06:28:55,43,"IRVIFDVZMRXOU","Ads","Safari","M",40,623319906.927476,1
165867,2015-07-28 14:36:31,2015-11-02 16:28:40,36,"OXVQWSTIGTSXD","SEO","Chrome","M",29,3695143796.38504,1
49357,2015-01-16 20:15:12,2015-04-22 15:29:06,73,"LAUQYXDCTTMCF","Ads","Opera","M",36,693137430.49415,0
288806,2015-05-07 03:37:08,2015-05-22 08:43:32,21,"OPPJZWJSZKJJD","SEO","IE","F",33,2640374934.55936,0
346453,2015-05-28 10:31:31,2015-08-14 16:41:51,62,"PLCVNTIZLSGEZ","SEO","Safari","M",40,750615694.560599,0
39698,2015-03-28 21:19:18,2015-04-02 18:47:58,11,"DAXGQTXXWVLJL","Ads","Chrome","M",37,3178680881.4193,0
384396,2015-01-05 03:15:50,2015-01-05 03:15:51,39,"PUBWTNLRCAJMF","Ads","FireFox","M",26,3982970736.88941,1
87979,2015-05-05 22:28:26,2015-05-09 17:50:05,54,"WOIFCFNPKCZGD","Ads","FireFox","F",34,1100050463.85448,0
134551,2015-07-13 21:21:15,2015-09-10 22:17:18,35,"XICOTVMMFJYSY","Direct","Chrome","M",27,3378571891.67006,0
355480,2015-08-05 22:40:20,2015-10-17 23:43:06,68,"CKSWXTZVWCRQH","SEO","IE","F",33,1919352096.06451,0
147485,2015-05-15 19:23:25,2015-06-23 20:41:58,38,"OSUNVXOEQWFAR","SEO","IE","M",25,2913406343.39232,0
222744,2015-04-10 09:10:08,2015-06-12 11:03:39,41,"MFBYDQKXNXGCY","Direct","IE","M",36,2041270405.23871,0
191328,2015-01-02 09:55:48,2015-02-01 09:37:55,12,"ANMXAOVHLZRCQ","SEO","IE","M",19,2736728324.97412,0
378063,2015-06-18 05:07:42,2015-09-09 23:47:32,17,"VQNVAAZHZHROK","Ads","IE","M",48,4074753916.44996,0
66047,2015-02-10 00:50:05,2015-02-28 09:27:49,40,"KQZOIMXGOVPYN","SEO","Safari","M",34,1434411473.43426,0
378373,2015-04-04 13:01:01,2015-05-06 19:47:40,61,"XAGUMTCZXVDWE","Ads","FireFox","F",27,4188851867.34841,1
378454,2015-07-05 10:30:47,2015-10-27 23:04:53,33,"GCJUEIIRNOSTA","SEO","IE","F",24,1271704779.51582,0
364806,2015-07-27 01:53:09,2015-09-12 20:38:11,25,"STGOUNHSFJXIG","SEO","FireFox","M",27,4057533547.35137,0
22990,2015-04-14 18:34:32,2015-07-27 19:43:17,54,"TTWAMUJFGFODH","SEO","IE","M",29,1281958691.44249,0
264405,2015-03-13 18:46:48,2015-03-15 08:16:40,40,"JGFYMIFOVTSKV","SEO","IE","F",29,4103668915.03118,0
340848,2015-07-05 21:24:59,2015-08-24 18:40:30,28,"CIQPZAPZNQWBV","Direct","Safari","F",41,3960958049.22491,0
161063,2015-01-07 10:19:05,2015-03-31 22:59:35,45,"HQBEFTWOMNYZI","SEO","Chrome","M",26,796259745.252242,0
10864,2015-06-09 02:31:21,2015-10-06 20:58:00,12,"YHSXGUPWLDNOX","Direct","Safari","M",28,2391540858.48969,0
198055,2015-03-18 18:02:31,2015-06-27 22:58:14,20,"PGYJOPQFPGCJJ","SEO","Chrome","F",43,684620340.393908,0
245997,2015-07-24 03:37:08,2015-08-17 06:13:55,22,"BVIHYESLXMJOP","SEO","IE","F",35,425808659.643264,0
275869,2015-05-18 01:33:26,2015-07-19 10:09:26,42,"RFJZJRKGZSUID","SEO","FireFox","M",28,1474111443.03658,0
307973,2015-05-31 01:50:58,2015-06-15 11:48:53,13,"XXCHICMNHTKCM","Ads","IE","M",47,1133171084.94856,0
20789,2015-05-26 22:10:24,2015-06-11 13:26:10,63,"ZRVBYPEFBVAOC","SEO","IE","M",39,2157378635.72657,0
147351,2015-08-11 06:52:01,2015-08-18 17:29:05,32,"SJKBDUSANFKUX","Direct","Chrome","M",31,4013292738.04692,0
287634,2015-05-06 00:01:12,2015-06-11 15:04:11,54,"SCAYVINQWOQEO","Direct","Chrome","M",34,192235301.260633,0
152303,2015-06-18 19:21:05,2015-09-02 01:13:26,35,"CPSDECQLSMHGK","Ads","IE","F",44,795272623.299599,0
195814,2015-04-13 05:59:36,2015-06-02 12:26:42,21,"EMQTBCWPFWFLA","Direct","Chrome","M",31,2068054505.77418,0
240423,2015-08-07 01:47:35,2015-09-19 17:41:35,22,"GQHLEHERVCVBS","SEO","Chrome","F",28,3227075026.43416,0
114558,2015-05-29 07:24:46,2015-08-05 14:42:29,45,"TNUDFQJRKFFBE","SEO","Chrome","M",26,2201966263.77002,1
117987,2015-01-20 07:07:33,2015-03-28 07:27:47,40,"BBKCOAQKYRIES","Ads","Safari","M",30,3140111287.52896,0
217796,2015-06-22 00:09:36,2015-08-11 17:24:26,39,"NSZIEJBVMQAOS","SEO","Chrome","M",18,1904623361.22735,0
371798,2015-06-18 22:08:20,2015-09-07 11:57:57,30,"CMHQDPGUXZTJF","SEO","IE","M",41,1075293453.83521,0
4961,2015-07-14 19:53:46,2015-08-16 18:31:48,39,"NKCDWJHSNNTAL","Ads","Chrome","F",28,2752587305.01559,0
143063,2015-03-05 22:13:05,2015-04-27 02:07:59,29,"KZRPYNNXZHYLW","Ads","IE","M",23,3730122489.76808,0
100065,2015-06-01 03:55:47,2015-07-12 04:59:35,44,"VSABQCIEOSMQC","SEO","Chrome","F",48,3734236071.50603,0
388167,2015-04-07 06:18:51,2015-08-03 00:13:27,27,"WIVPBGVOJKVGQ","SEO","Chrome","M",42,2527273399.13232,0
284447,2015-01-11 07:29:46,2015-01-11 07:29:47,51,"UTZFYONAEQLZS","Ads","Chrome","M",43,680273415.553703,1
288213,2015-01-19 09:25:32,2015-04-09 09:14:51,51,"OHXKKKNGBQUIH","SEO","FireFox","M",41,366808436.781045,0
203570,2015-01-26 16:42:57,2015-05-24 20:42:59,55,"XGYWIQYTDNJEL","SEO","FireFox","F",33,3009172905.88595,0
341829,2015-03-09 23:02:40,2015-05-25 06:23:21,49,"ELMJNVCVMPBJL","Ads","IE","M",43,1002985134.75545,0
361631,2015-03-16 11:29:24,2015-04-15 19:39:39,33,"VZLUPEMPKWMCK","Direct","IE","F",40,1492878277.54251,0
39904,2015-01-07 18:14:17,2015-01-07 18:14:18,41,"ASTWOYNGMUGXJ","Ads","Chrome","M",32,4279796410.56051,1
217540,2015-05-01 20:54:43,2015-05-15 23:20:14,38,"SASWASDYWZYAN","SEO","Safari","F",29,2179026014.16999,0
24478,2015-01-07 12:07:25,2015-01-07 12:07:26,32,"GKWRWEYCHNKKV","SEO","IE","M",44,654180389.921873,1
229521,2015-01-17 01:45:09,2015-02-10 08:20:32,74,"OYKTDIIACBZNZ","Ads","Chrome","M",35,2005878076.71698,0
51044,2015-01-07 00:28:36,2015-04-23 03:03:21,51,"VDACPNSCLBWHB","Ads","Chrome","F",44,995368682.907662,0
40166,2015-02-05 03:16:41,2015-04-01 06:11:45,10,"LORRWATYDXZUP","Direct","Chrome","F",41,526671203.221022,0
384127,2015-04-29 12:52:52,2015-06-29 19:31:10,55,"JJYDKOYVIQKFA","Ads","IE","M",35,1422084908.20011,0
72712,2015-08-09 11:34:17,2015-12-03 14:13:59,13,"WADRMACKFKGCN","SEO","Chrome","M",38,1914796404.40004,0
49943,2015-02-05 18:54:52,2015-05-26 23:29:06,57,"HPGIQCAYOBAJP","SEO","IE","M",21,1279139442.73359,0
75298,2015-03-02 21:20:02,2015-04-22 04:14:12,70,"DBULIWXBDNFCP","Ads","FireFox","M",25,3241799881.04415,0
367480,2015-04-24 19:18:47,2015-06-07 08:15:00,28,"GGYQUPGEPIKGO","Direct","Chrome","M",39,1809770361.31793,0
224844,2015-07-29 04:57:32,2015-08-06 06:25:53,19,"GRCLYWTIQJVGL","Ads","Chrome","F",42,3153074895.31711,0
364700,2015-07-09 07:05:22,2015-10-28 17:48:05,20,"EREKWESVQISWG","Direct","IE","F",31,3134909109.05994,0
256101,2015-01-17 22:13:31,2015-04-01 05:49:06,69,"WDERIMXYSBJAY","SEO","Safari","F",32,1407471711.72133,0
254232,2015-01-03 14:01:57,2015-01-03 14:01:58,55,"COFUXXMZBNUTR","Ads","FireFox","F",28,1398702377.75663,1
389817,2015-07-02 19:10:21,2015-08-02 00:09:16,20,"ZMRVKHSPSRYVR","Ads","Chrome","F",46,587584205.270911,0
121932,2015-04-18 02:21:32,2015-06-28 06:30:46,23,"PQLKZRIEMFDEL","SEO","Chrome","M",46,1544627241.30223,0
235901,2015-03-15 15:38:09,2015-06-03 22:23:40,58,"XFSJXIOZYGLAZ","Ads","Chrome","F",36,4280437250.31528,0
63137,2015-07-08 00:12:12,2015-08-25 13:42:00,75,"RVHAOCFIIVJLE","Ads","FireFox","F",28,3839527787.81818,0
198081,2015-06-21 17:25:57,2015-09-11 13:06:16,53,"RKAEZEXPKCMVL","Ads","IE","M",33,2130429329.74699,0
275325,2015-05-30 00:50:22,2015-07-21 00:28:01,17,"PIPCVQACEPUXN","Ads","Chrome","M",26,2149379466.93608,0
121764,2015-04-29 18:36:02,2015-07-29 00:53:41,33,"GXQUSLMYLYLRB","Direct","Chrome","F",22,176625157.855133,0
54160,2015-05-22 15:56:28,2015-07-31 21:41:02,41,"HPJJETWRZWCSO","Direct","FireFox","M",39,1029469430.8027,0
182203,2015-01-21 10:37:14,2015-02-09 10:52:43,61,"IXAJKVOIDDBEM","SEO","IE","M",54,2698540055.71776,0
228084,2015-01-08 21:29:15,2015-01-08 21:29:16,25,"EWRNZEOOZCJRN","Ads","IE","F",37,1120301381.54629,1
196490,2015-01-30 07:11:35,2015-05-19 18:14:31,66,"QOGLKWTOFBHGK","Ads","Chrome","F",45,1778340010.54451,0
283055,2015-05-05 18:59:31,2015-06-18 18:40:42,49,"EIITMZGYIZZMC","Ads","Chrome","F",41,2626424606.13086,0
383709,2015-05-27 12:39:31,2015-08-21 14:37:54,53,"EJTANTNZGQELA","SEO","IE","M",36,2886108604.23615,0
13464,2015-06-21 12:12:04,2015-09-14 11:28:02,18,"SFJHJRBIJNVYT","SEO","Chrome","F",29,1705493976.03005,0
266665,2015-08-10 03:53:03,2015-11-26 02:38:02,41,"OENHUMZPQPKWE","Ads","Chrome","M",33,598954416.366108,0
75830,2015-01-27 05:46:20,2015-03-29 14:23:02,16,"VXHWEHYIHIJLH","Ads","Chrome","M",27,1800607595.8599,0
270280,2015-03-07 02:27:13,2015-06-17 01:00:22,40,"QSABLRFBNLAMV","Direct","FireFox","M",40,175707934.526991,0
277090,2015-06-21 04:44:22,2015-09-12 17:49:56,41,"ODPVEJSSDLLON","SEO","IE","F",32,3861821156.77846,0
58636,2015-07-22 20:41:53,2015-09-20 09:04:04,17,"DKVHRNUEPOMHB","Direct","Safari","F",25,2014114670.6161,1
2619,2015-04-15 01:39:00,2015-05-16 21:49:39,18,"OFTGCAETDFKPY","Ads","Chrome","F",29,1123109347.14877,0
4732,2015-03-26 21:30:55,2015-04-05 13:55:59,16,"TDCZCYPKYGUDD","Direct","Chrome","M",42,3670140939.66564,0
133358,2015-01-04 17:40:03,2015-01-04 17:40:04,28,"JDFSHDIUQPKVI","Direct","Chrome","M",27,427808813.168576,1
214441,2015-03-09 12:10:46,2015-04-10 10:05:00,27,"MDYWZFQCWCEIT","SEO","Chrome","M",38,2277395080.51022,0
73756,2015-03-23 11:17:36,2015-07-14 01:31:23,14,"YOGHDASFOTDJM","SEO","IE","M",26,2847799701.09849,0
191584,2015-07-15 14:22:23,2015-09-09 21:17:11,38,"PLLQBIDAFVHDE","Ads","IE","M",25,3404398331.01454,0
80415,2015-06-06 04:46:03,2015-09-11 14:29:52,17,"FEFRSPQNUBSJV","Ads","Chrome","M",23,2842450863.83327,0
175222,2015-06-23 05:31:43,2015-08-17 06:20:34,28,"WEBQIXDTXPUJO","SEO","FireFox","F",39,1029833427.32353,1
7357,2015-06-15 02:16:50,2015-09-28 08:50:09,34,"LAMDLGRXQLKNM","SEO","Safari","F",32,4055992865.47055,0
249323,2015-04-27 01:59:31,2015-06-22 15:45:00,13,"AHKMZYJKZIBPZ","Direct","Chrome","F",26,592063697.877538,0
28914,2015-06-19 14:26:08,2015-08-21 00:25:59,61,"FVOLYYIDJISSC","Ads","Safari","M",37,2258969714.50898,0
128400,2015-06-26 00:31:25,2015-07-18 07:28:08,12,"QZWDBDDNQKVTL","Ads","Chrome","F",36,1112517740.61981,0
283309,2015-06-09 13:36:49,2015-07-29 15:39:25,38,"PXHUPHNMAMUSS","Ads","IE","M",37,2716745704.42315,0
363248,2015-01-12 13:29:55,2015-03-26 06:31:51,44,"URXJUTCIMYTZW","Ads","IE","M",39,1557703262.40534,0
37346,2015-05-12 18:28:49,2015-06-12 03:46:11,29,"FMZLQNRBDARDI","Direct","IE","M",28,3548945283.75267,0
110535,2015-06-18 20:49:12,2015-07-18 16:17:20,60,"YJZIHROJQSJND","SEO","Chrome","F",32,2915505414.31048,0
203642,2015-02-26 02:52:58,2015-04-27 11:08:12,16,"PPANMUVKFJGXQ","Ads","Opera","M",20,1288097277.41614,0
65219,2015-03-25 15:35:09,2015-07-04 16:41:11,23,"ALQDSFDUGVEND","SEO","Chrome","M",48,1264111250.87908,0
245766,2015-03-01 10:07:01,2015-05-23 10:53:30,25,"LHKHEKPJJEJZQ","SEO","FireFox","M",39,46405768.9615298,0
1011,2015-01-18 09:44:02,2015-01-21 07:29:24,21,"OLCFFLXDGRMSZ","Ads","Chrome","M",41,331629041.174775,0
270913,2015-07-23 19:30:36,2015-11-03 11:53:58,60,"PMPRNKZWZJZIG","SEO","Safari","M",29,254517862.595178,0
217474,2015-01-21 18:00:53,2015-01-25 18:49:17,59,"ZFMGQIYDPBSSU","Direct","FireFox","M",26,197444854.657151,0
154563,2015-04-15 22:20:26,2015-08-03 13:46:21,10,"VXHPNZXFTXRES","Direct","Opera","M",36,1519114365.19959,0
164830,2015-02-27 16:26:31,2015-03-07 23:10:53,57,"MSGGSZAJUJHWA","SEO","Chrome","M",29,751714748.444309,0
321065,2015-03-07 06:27:43,2015-04-10 12:30:41,39,"VEGVBKOLGBGPS","SEO","Chrome","F",32,3606986203.5889,0
246424,2015-02-22 15:35:47,2015-05-11 10:21:06,42,"VQXDZJVPEABIR","Ads","FireFox","M",45,3202106402.38694,0
315787,2015-06-26 14:17:54,2015-08-06 06:14:01,19,"TYFRDPVWJVFJJ","SEO","Safari","M",37,156836738.226021,1
341212,2015-06-02 08:21:06,2015-09-13 07:04:46,76,"PEXGJUOKGECJQ","Ads","Safari","M",33,3500627963.93515,0
311050,2015-08-03 18:51:30,2015-08-30 16:04:59,13,"MBXWTOWKWCAJC","SEO","FireFox","M",28,3979842143.76339,0
80029,2015-01-07 06:15:26,2015-01-07 06:15:27,32,"JCQENXBIGGAEQ","Ads","Chrome","F",21,1576056545.28083,1
217805,2015-04-05 17:35:14,2015-05-13 04:54:32,26,"PTRITSKQUHLXI","SEO","Chrome","F",19,1901646737.89995,0
46779,2015-07-12 19:00:10,2015-10-23 21:24:20,27,"RGXMRPRUFUELM","SEO","IE","M",44,1395171899.51996,0
270159,2015-03-02 22:46:38,2015-06-13 23:16:24,12,"SIKHMLWDYFGJL","SEO","FireFox","M",37,2791474378.90946,0
290901,2015-04-27 20:29:27,2015-05-18 03:43:34,44,"PNGOKUIMWLIOO","Direct","FireFox","M",27,3728026071.48708,0
197163,2015-06-13 11:38:12,2015-07-15 00:59:03,29,"TXQEPQFWNXXKK","Ads","Safari","F",32,1639235522.72071,0
278123,2015-03-08 19:14:16,2015-03-21 06:05:39,43,"KMOSUODFTCELV","Direct","FireFox","M",40,2560873715.33667,0
296333,2015-01-08 10:52:27,2015-01-08 10:52:28,59,"MLODDDYJUTDUD","Direct","Chrome","M",42,2465708732.26345,1
365587,2015-03-23 12:30:41,2015-04-19 10:13:15,51,"ROWQNIEMSXWXM","SEO","Chrome","M",50,1426529794.38098,0
385120,2015-08-06 10:11:49,2015-10-08 20:26:12,63,"ALSVAVEIHFRUP","Direct","Safari","M",28,1914031271.33243,0
381864,2015-07-18 10:02:19,2015-11-12 23:13:50,39,"DKVEJDFOQRARQ","Ads","Chrome","M",25,1391404747.90054,0
231549,2015-03-19 12:06:21,2015-05-17 00:56:49,39,"ARZLMPVVUEWNE","Direct","IE","F",47,3281418545.72596,0
99029,2015-06-04 03:47:23,2015-06-17 21:24:11,36,"CDZOFRRWMLXFZ","Ads","Chrome","F",48,841952474.63065,1
394400,2015-06-08 20:43:23,2015-10-05 07:31:04,42,"JHGKDYYPAKHIL","Ads","Chrome","F",43,2721471602.1905,0
50378,2015-01-05 02:54:18,2015-01-06 10:31:20,41,"SIETGSMUZMZNF","SEO","Chrome","F",29,849351594.981822,0
328508,2015-02-01 06:34:33,2015-05-27 02:12:38,25,"VEUYKDQQODFPT","SEO","IE","F",32,2389153699.38979,0
72910,2015-07-28 12:01:37,2015-11-01 09:00:09,50,"RLFGPRKFJCNLK","Ads","Chrome","F",38,1086912954.68921,0
237274,2015-02-03 01:54:17,2015-02-08 09:10:21,53,"YCFDUJHMTNGMM","Ads","FireFox","F",32,3268116737.55778,0
218627,2015-02-10 08:53:26,2015-04-16 10:14:12,23,"MZLHPKIANDKZC","Ads","IE","M",38,3310729822.39081,0
203260,2015-06-03 06:08:58,2015-07-29 06:05:49,60,"CEGVHJMCVSOUE","Ads","Chrome","M",47,3009859733.91813,0
355864,2015-05-14 23:36:40,2015-06-22 12:34:27,43,"XIQOIVPZJIPUP","Ads","Chrome","F",35,3865768833.26191,0
152621,2015-05-12 15:50:56,2015-06-29 10:59:59,10,"TBNMIUSGQLETJ","SEO","Chrome","M",29,1888450893.07186,0
237069,2015-03-01 00:57:54,2015-03-16 09:36:03,22,"DXITCPAPUEQZB","Ads","Chrome","F",36,3742204785.76345,0
189754,2015-03-23 20:10:58,2015-06-08 14:36:12,20,"CZVZKKBPVCNTR","Ads","Chrome","M",25,442594472.814626,0
387782,2015-07-12 18:28:36,2015-08-02 15:32:53,19,"EDXHLSHHZKANQ","SEO","Chrome","M",28,3861827095.70389,0
161780,2015-03-02 18:03:40,2015-06-29 18:06:35,47,"FAYLYLHZXAMXS","SEO","FireFox","M",25,3896152569.58762,0
239888,2015-01-18 13:47:23,2015-03-24 19:45:54,43,"HFXCIHCGLUDKO","Direct","Chrome","M",30,3935068738.93991,0
259028,2015-02-24 06:36:46,2015-05-30 23:35:34,49,"MHQHETCMLNHGY","SEO","FireFox","M",39,2267882422.2289,0
99055,2015-03-21 18:27:19,2015-06-29 06:01:18,28,"PCPJRVVPWDCFY","Ads","FireFox","F",35,148180471.437287,0
144213,2015-04-01 01:09:24,2015-06-01 03:41:49,27,"YBPROSFEZQPGZ","SEO","Chrome","M",40,1777609309.80802,0
45232,2015-01-06 01:43:34,2015-04-03 22:09:32,50,"SCEWGLEOIMBCH","Ads","IE","M",31,4220491762.60315,0
10086,2015-01-02 17:00:43,2015-03-07 20:42:27,21,"AABJEESQPJHDQ","SEO","Chrome","M",33,1570352242.39595,0
88258,2015-01-21 15:32:59,2015-04-14 22:55:12,22,"HFNZMDKQATWJI","SEO","FireFox","F",30,477366763.730317,0
256424,2015-03-19 18:11:03,2015-06-25 19:00:47,56,"PAWNOXFCHPXWR","Ads","Chrome","F",36,10884094.9176636,0
346952,2015-01-07 00:38:27,2015-01-07 00:38:28,69,"GZAIWJNTQXMFO","SEO","Safari","F",30,3309725542.57949,1
275,2015-04-26 22:54:25,2015-07-23 11:52:35,42,"AODSHIXWMGYSY","Ads","IE","F",30,2112781560.90493,0
362933,2015-05-02 07:08:25,2015-07-17 12:40:00,53,"MABJIUKTKFVUD","Ads","Chrome","M",24,4268046460.90539,0
323508,2015-02-11 17:51:48,2015-02-21 06:47:32,34,"HPOZDDEFODUVC","Direct","Chrome","M",45,2708405276.92941,0
380976,2015-05-14 20:37:29,2015-06-22 12:39:08,26,"PYOHWLZPAZSYC","Ads","FireFox","F",33,4060338344.28966,0
106357,2015-08-03 10:15:35,2015-10-29 12:10:47,58,"QZTKVUZDSBCWI","Ads","Safari","F",32,3076663079.88096,0
220456,2015-06-20 21:53:53,2015-08-13 07:02:47,100,"FWMBXNDOFHVME","SEO","Safari","M",28,622577153.137422,0
126507,2015-01-28 07:10:33,2015-05-15 19:43:07,49,"RMIBWRBRRHVWO","Direct","Chrome","M",18,4111096047.8463,0
100206,2015-07-20 14:40:16,2015-07-25 19:33:43,61,"UAOKYYYQDBJDJ","Direct","FireFox","F",32,1492926061.19648,1
356683,2015-04-12 22:52:23,2015-05-11 15:09:33,30,"RIZTQTCBRNWNQ","Ads","IE","M",31,2331080027.75412,0
125048,2015-04-01 20:50:50,2015-07-18 13:07:05,54,"ACIJKBCUZOFWU","Direct","IE","F",32,1587449676.42368,0
222531,2015-03-07 01:05:06,2015-04-09 19:32:50,16,"SFBOXNFQYXEOL","Ads","Chrome","M",40,4210908404.52593,0
245920,2015-03-02 18:42:00,2015-06-08 21:39:16,33,"QKZGBGETQIURQ","Ads","IE","M",44,2448773338.85623,0
232511,2015-04-30 14:42:00,2015-05-17 07:44:44,24,"CMSRKRPEQBINJ","Direct","Chrome","F",28,388421965.332849,0
55901,2015-03-12 17:23:44,2015-05-13 10:10:47,30,"YDCCRAKVCWBXF","SEO","IE","M",35,2001425975.20025,0
328314,2015-03-02 01:10:17,2015-06-14 06:00:26,23,"SEJTCDMYQUBEI","SEO","Chrome","F",34,2338393724.19554,0
309395,2015-05-31 09:34:09,2015-07-18 04:22:22,50,"BSLVMTCAYVVQQ","Ads","Chrome","M",46,322797723.384756,0
10819,2015-02-10 14:35:52,2015-06-04 05:44:55,34,"TIAYJFPUKACIA","Direct","IE","M",46,2013559319.18455,0
15757,2015-04-27 12:27:03,2015-07-15 04:38:06,15,"IMVKTQFUPYSOD","Direct","IE","F",33,4216287101.02564,0
205162,2015-01-16 05:20:19,2015-03-11 09:07:24,66,"DIACONKVAEDXV","Ads","IE","M",37,3816538598.68063,0
159184,2015-04-17 09:29:03,2015-05-01 17:48:26,48,"VWMMVPFRKFWFZ","Ads","Chrome","F",41,2564778786.62237,0
62304,2015-07-06 20:42:55,2015-09-16 16:12:41,18,"EVVTHOGMRSAPQ","SEO","Chrome","M",23,3592905110.51414,0
59271,2015-08-01 05:31:20,2015-08-19 03:06:15,13,"CGIZIGQYYXZZO","Direct","FireFox","M",38,2560892798.96332,0
124689,2015-05-14 06:39:45,2015-05-29 15:08:20,23,"CZCAVDTOXZXOX","Ads","FireFox","F",34,2406865271.48374,0
372258,2015-07-22 00:34:07,2015-09-21 04:46:32,41,"FFVOCNORAKSAR","SEO","Safari","M",30,3676288537.44885,0
148686,2015-01-20 22:02:49,2015-03-05 06:18:01,69,"ZCVNTNOOCBFLM","SEO","Chrome","F",35,2101395055.65054,0
256819,2015-03-15 04:47:29,2015-04-23 12:43:40,55,"EEPETPAEXAWIH","Direct","Chrome","M",42,2878604346.99876,0
230521,2015-05-17 07:54:46,2015-07-08 10:11:40,86,"ZHAGBJJQEGLQK","SEO","IE","F",21,2325450649.48379,0
346302,2015-01-02 14:32:50,2015-05-02 02:21:50,39,"YVAACAYQMPEZC","Ads","Chrome","M",42,2504251026.07016,0
326612,2015-06-08 01:24:18,2015-09-10 02:44:08,19,"RWMBSUOQSZARQ","SEO","Chrome","M",34,924598751.604464,0
151965,2015-04-23 20:23:20,2015-05-23 03:51:53,16,"DYCDDBSLULLIR","Ads","IE","M",21,3573713716.6122,0
89100,2015-03-17 15:57:59,2015-07-08 06:44:41,42,"FWVWYILVNXNVR","Ads","IE","M",44,2109661738.36666,0
299237,2015-04-05 11:09:41,2015-07-29 19:07:42,40,"YAXZHWUHFGGGH","Direct","Opera","M",36,1800946587.90212,1
40810,2015-06-19 14:47:54,2015-08-06 22:19:28,40,"WHSKGZHJDOWGY","SEO","Chrome","F",30,357732371.357177,0
33145,2015-03-14 13:40:37,2015-05-20 05:39:36,51,"GMEOBMHYRJPSS","Ads","IE","F",19,2070613276.52998,0
64285,2015-05-25 21:51:19,2015-08-10 20:08:04,43,"XAYUBEABDRDAO","Ads","IE","M",18,449656853.518675,0
250128,2015-04-10 08:21:01,2015-08-07 00:03:54,27,"RYWKFWVTQAJIZ","SEO","IE","F",34,2411320788.46817,0
266909,2015-07-31 11:56:54,2015-08-02 16:26:49,26,"TJQRYJAFCIGHI","SEO","IE","F",19,1444386917.65278,0
19710,2015-01-23 22:20:08,2015-02-13 11:08:55,16,"XREJNPFGJQLYZ","Ads","IE","M",36,2726713891.15224,1
310609,2015-08-04 15:30:53,2015-09-06 18:31:24,26,"JUNPKRYRTDZPD","SEO","Safari","M",40,1461361043.48321,0
60802,2015-07-03 01:43:33,2015-10-07 11:46:03,27,"MUMAJXHXUOGTW","SEO","IE","F",27,3606813661.56793,0
271933,2015-07-16 08:23:06,2015-09-29 04:11:51,31,"YQXWLDUFEWTCR","SEO","FireFox","M",19,3465501663.70343,0
352078,2015-07-13 16:43:40,2015-08-23 16:01:45,32,"GXJFHKTJIXIOE","SEO","Chrome","M",29,2453650549.81095,0
376054,2015-02-02 08:54:14,2015-03-16 23:44:27,20,"IFMKFCWHKVEBN","Ads","Safari","M",34,242481532.196903,0
364146,2015-02-09 05:03:33,2015-04-12 23:27:13,44,"FYLUGPCRBXGMK","Ads","IE","F",33,429082513.936408,0
152072,2015-05-01 15:04:19,2015-05-16 17:27:43,28,"LCUHQAQPGBLJB","SEO","FireFox","F",34,4010155411.99564,0
39913,2015-04-26 00:59:48,2015-07-06 12:16:20,54,"YBLWDFIKSEEVK","Ads","Chrome","M",27,1141515819.5002,0
69891,2015-04-01 04:03:16,2015-05-01 08:15:20,15,"CFYVZMQVMITIT","Ads","Chrome","F",42,1633472595.88493,0
385382,2015-02-28 03:10:00,2015-06-19 20:17:42,18,"GWWDRDMHXVQQE","SEO","IE","F",18,2398964585.64153,0
10649,2015-07-12 16:41:05,2015-08-24 08:50:43,56,"TLCGLUWEOYZQA","Ads","Safari","M",33,455292576.459569,0
78301,2015-03-22 09:16:19,2015-03-31 07:00:39,73,"RNQQDRHVFALZE","Ads","Chrome","F",36,1432145444.89851,0
167151,2015-06-27 11:00:46,2015-10-08 21:41:36,43,"TELSWPBAAGQGP","SEO","Safari","F",28,3411143041.97484,0
120795,2015-06-26 00:34:26,2015-09-24 20:28:37,27,"LIOJNPYYGIXBW","Direct","Chrome","M",27,2317417467.8302,0
163055,2015-03-20 23:46:40,2015-04-27 01:47:48,48,"KXLVCOXTALWBY","SEO","IE","F",36,2335533589.26352,0
104845,2015-05-26 23:25:07,2015-07-30 02:23:28,18,"IVFBKDUBAIHLS","Direct","FireFox","M",18,2738282203.7728,0
51793,2015-06-13 23:25:52,2015-07-10 08:17:51,18,"WEUGACUELWBOB","Direct","Chrome","F",44,3217903714.96086,0
349766,2015-04-09 12:17:23,2015-06-03 17:44:07,44,"BJNARIWUWVEHV","SEO","Chrome","M",23,2127253694.73314,0
